id,title,description,current_category
1183,尼康Z6II,【商品标题】 【价格】¥0.00 【使用时长】约 8 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,摄影摄像
1182,索尼A7M4,【商品标题】 【价格】¥1.00 【使用时长】约 18 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,摄影摄像
1181,999新索尼a7m4 11.7日香港购买 卡口微痕。还 是要换fx3 港行全国联保一年，有香港发票。刚用两次无任何磕碰。不讲价 深圳南山自提，超过三句话不想回。,【商品标题】999新索尼a7m4 11.7日香港购买 卡口微痕。还 是要换fx3 港行全国联保一年，有香港发票。刚用两次无任何磕碰。不讲价 深圳南山自提，超过三句话不想回。 【价格】¥1.00 【使用时长】约 16 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,摄影摄像
1180,索尼a7m4微单相机，全能水桶机，99新，买来就贴了美本堂的 膜和钢化膜，箱说配件齐全，送一块副厂电池，拍照和拍短视频的神器，本人相机比较多，所以使用频率不高，爽快顺丰包邮,【商品标题】索尼a7m4微单相机，全能水桶机，99新，买来就贴了美本堂的 膜和钢化膜，箱说配件齐全，送一块副厂电池，拍照和拍短视频的神器，本人相机比较多，所以使用频率不高，爽快顺丰包邮 【价格】¥1.00 【使用时长】约 6 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,摄影摄像
1179,出售自A7M4机身，箱子都在，24年购买！自取不快递！ 感兴趣的话点“我想要”和我私聊吧～,【商品标题】出售自A7M4机身，箱子都在，24年购买！自取不快递！ 感兴趣的话点“我想要”和我私聊吧～ 【价格】¥1.00 【使用时长】约 13 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,其他数码
1178,99新索尼A7M4二手微单相机全画幅微单专业与便携的很好结合 全画幅高画质：搭载 3640 万像素全画幅 Exmor CMOS 传感器，提供卓越的图像细节和色彩表现，适合专业摄影和视频创作。 4K 60p 视频拍摄：支持 4K 60p 高帧率视频录制，搭配 10-bit 色深，呈现细腻的画面和丰富...,【商品标题】99新索尼A7M4二手微单相机全画幅微单专业与便携的很好结合 全画幅高画质：搭载 3640 万像素全画幅 Exmor CMOS 传感器，提供卓越的图像细节和色彩表现，适合专业摄影和视频创作。 4K 60p 视频拍摄：支持 4K 60p 高帧率视频录制，搭配 10-bit 色深，呈现细腻的画面和丰富... 【价格】¥1.00 【使用时长】约 13 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,摄影摄像
1177,23年6月京东购入a7m4，个人一手自用，成色极好，快门七千 次左右，用得很少，箱说配件齐全，带发票。原厂电池、原厂全新肩带（未用）、原厂充电器头线，赠品送绿巨能副厂电池一块、绿巨能座充一个、斯摩格兔笼一个。美本堂机身膜+屏幕钢化膜，贴膜保护，外观很新，无磕碰无掉漆，功能正常。本地自提优先，武汉小东门附近，外地只出信用极好可顺丰保价到付，喜欢直接拍，细节私聊，自提优惠,【商品标题】23年6月京东购入a7m4，个人一手自用，成色极好，快门七千 次左右，用得很少，箱说配件齐全，带发票。原厂电池、原厂全新肩带（未用）、原厂充电器头线，赠品送绿巨能副厂电池一块、绿巨能座充一个、斯摩格兔笼一个。美本堂机身膜+屏幕钢化膜，贴膜保护，外观很新，无磕碰无掉漆，功能正常。本地自提优先，武汉小东门附近，外地只出信用极好可顺丰保价到付，喜欢直接拍，细节私聊，自提优惠 【价格】¥1.00 【使用时长】约 9 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,数码配件
1176,索尼A7M4国行【自提】 2025年11月3号购于京东旗舰店全套单机到手贴膜99新快门500左右准备等M5了广州番禺自提,【商品标题】索尼A7M4国行【自提】 2025年11月3号购于京东旗舰店全套单机到手贴膜99新快门500左右准备等M5了广州番禺自提 【价格】¥1.00 【使用时长】约 14 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,摄影摄像
1175,A7m4国行 25年1月出厂 25年5月叫朋友帮抢的国补 c oms完美 可以来家里随便试 两个唯卓仕电池 一个原电 座充 10800只支持同城面交 可以补钱换z8 外地勿扰 砍价不回,【商品标题】A7m4国行 25年1月出厂 25年5月叫朋友帮抢的国补 c oms完美 可以来家里随便试 两个唯卓仕电池 一个原电 座充 10800只支持同城面交 可以补钱换z8 外地勿扰 砍价不回 【价格】¥1.00 【使用时长】约 12 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,数码配件
1174,出99新索尼A7M4单机身，2025年10月底索尼天猫旗舰店 购入，到货就贴膜了，没怎么用，快门数应该只有几百。包装说明书发票全都齐全。不议价12，100，仅支持杭州上城区面交谢谢,【商品标题】出99新索尼A7M4单机身，2025年10月底索尼天猫旗舰店 购入，到货就贴膜了，没怎么用，快门数应该只有几百。包装说明书发票全都齐全。不议价12，100，仅支持杭州上城区面交谢谢 【价格】¥1.00 【使用时长】约 5 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,摄影摄像
1173,索尼A7M4机身，2024年线下购入，有发票。刚买回来就贴了 膜，保护的很好，原装包装盒，保护袋，电池，充电器。平时都是用的PGYTECH的腕带，原厂肩带几乎没用过。现欲购入A7M5，忍痛出A7M4，希望下一个主人好好爱惜他，继续发光发热，出好作品。成色很好，优先同城自提，可小刀。具体细节可私聊。,【商品标题】索尼A7M4机身，2024年线下购入，有发票。刚买回来就贴了 膜，保护的很好，原装包装盒，保护袋，电池，充电器。平时都是用的PGYTECH的腕带，原厂肩带几乎没用过。现欲购入A7M5，忍痛出A7M4，希望下一个主人好好爱惜他，继续发光发热，出好作品。成色很好，优先同城自提，可小刀。具体细节可私聊。 【价格】¥1.00 【使用时长】约 13 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,摄影摄像
1172,索尼 a7m4 99新 今年11月买的 国行正品 带发票外观没磕碰划痕 不刀别问刀了 镜头也出支持自提喜欢直接拍 细节私聊,【商品标题】索尼 a7m4 99新 今年11月买的 国行正品 带发票外观没磕碰划痕 不刀别问刀了 镜头也出支持自提喜欢直接拍 细节私聊 【价格】¥1.00 【使用时长】约 12 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,摄影摄像
1171,累计降价100.00元,【商品标题】累计降价100.00元 【价格】¥1.00 【使用时长】约 5 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,其他数码
1170,索尼A7m4 成色98新 带原盒功能完好 coms无灰无霉无划痕赠送内存卡 电池 读卡器 相机包 清洁工具 读卡器转接头 充电器,【商品标题】索尼A7m4 成色98新 带原盒功能完好 coms无灰无霉无划痕赠送内存卡 电池 读卡器 相机包 清洁工具 读卡器转接头 充电器 【价格】¥1.00 【使用时长】约 4 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,摄影摄像
1169,出索尼国行a7m4在保，2025年4月份购买，无磕碰，几乎全 新，有屏幕钢化膜，箱子扔了，说票齐全，原装充电器线全新未使用，都是个人自用机就拍拍照，机器说全新不为过，因升级设备故出贵重物品，上海面交,【商品标题】出索尼国行a7m4在保，2025年4月份购买，无磕碰，几乎全 新，有屏幕钢化膜，箱子扔了，说票齐全，原装充电器线全新未使用，都是个人自用机就拍拍照，机器说全新不为过，因升级设备故出贵重物品，上海面交 【价格】¥1.00 【使用时长】约 3 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,摄影摄像
1168,索尼 a7m4，国行已注册，23 年 11 月京东购入带票， 买回来就贴了膜，没有磕碰使用很爱惜，确定要可以当面撕下验成色，最多底部有安装快装板留下的痕迹，常年放在防潮柜，cmos 无划无霉，快门9000 左右，使用一切正常，盒子在家片纸不少，要的话可以一月份回家后寄回，目前单机身仅面交，配件有机身盖和原装电池一块。仅武汉面交。价格私信可议,【商品标题】索尼 a7m4，国行已注册，23 年 11 月京东购入带票， 买回来就贴了膜，没有磕碰使用很爱惜，确定要可以当面撕下验成色，最多底部有安装快装板留下的痕迹，常年放在防潮柜，cmos 无划无霉，快门9000 左右，使用一切正常，盒子在家片纸不少，要的话可以一月份回家后寄回，目前单机身仅面交，配件有机身盖和原装电池一块。仅武汉面交。价格私信可议 【价格】¥1.00 【使用时长】约 10 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,摄影摄像
1167,索尼a7m4，直播用了一个星期，新买用了一个星期，国行。中山 提货,【商品标题】索尼a7m4，直播用了一个星期，新买用了一个星期，国行。中山 提货 【价格】¥1.00 【使用时长】约 4 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,摄影摄像
1166,索尼a7m4，2024年12月6号购入 感兴趣的话点“我想要”和我私聊吧～,【商品标题】索尼a7m4，2024年12月6号购入 感兴趣的话点“我想要”和我私聊吧～ 【价格】¥1.00 【使用时长】约 12 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,摄影摄像
1165,索尼A7M4单机身 2023.12.31购入于索尼直营店带一块原装电池价格可议仅限武汉市广埠屯地铁站/世界城广场自提,【商品标题】索尼A7M4单机身 2023.12.31购入于索尼直营店带一块原装电池价格可议仅限武汉市广埠屯地铁站/世界城广场自提 【价格】¥1.00 【使用时长】约 8 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,摄影摄像
1163,索尼A7M4,【商品标题】 【价格】¥0.00 【使用时长】约 9 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,摄影摄像
1162,macbook pro 2020 a2251 16G+512 激活日期2020年1月21日电池循环健康度75%-80%左右，还没报错成色实拍，要看什么拍什么，发货前抹除发货。伊拉克战损成色，有划痕磕碰，但是功能都正常，有拆保证无修，可以走验货宝，爽快包邮。因为成色差，所以价格卖的不高，故不退不换,【商品标题】macbook pro 2020 a2251 16G+512 激活日期2020年1月21日电池循环健康度75%-80%左右，还没报错成色实拍，要看什么拍什么，发货前抹除发货。伊拉克战损成色，有划痕磕碰，但是功能都正常，有拆保证无修，可以走验货宝，爽快包邮。因为成色差，所以价格卖的不高，故不退不换 【价格】¥1700.00 【使用时长】约 17 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,笔记本电脑
1161,MacBookPro,【商品标题】 【价格】¥1982.00 【使用时长】约 16 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,笔记本电脑
1160,MacBookpro 16GB i7 512SSD 自用机转 让使用情况：安装了 sketch、axure、PPT、excel、xmind，Photoshop、AI 等软件，丝滑运行，另外还有个商用版 PD 虚拟机，用 Windows 的可以用，目前装的 win10。,【商品标题】MacBookpro 16GB i7 512SSD 自用机转 让使用情况：安装了 sketch、axure、PPT、excel、xmind，Photoshop、AI 等软件，丝滑运行，另外还有个商用版 PD 虚拟机，用 Windows 的可以用，目前装的 win10。 【价格】¥2000.00 【使用时长】约 9 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,笔记本电脑
1159,MacBookPro,【商品标题】 【价格】¥2.00 【使用时长】约 4 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,笔记本电脑
1158,MacBook Pro14 m5 感兴趣的话点“我想要”和我私聊吧～,【商品标题】MacBook Pro14 m5 感兴趣的话点“我想要”和我私聊吧～ 【价格】¥1.00 【使用时长】约 14 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,笔记本电脑
1157,苹果MacBook Pro 16寸，灰色，i9-2.4GHz ，32G内存，512G固态，AMD独显，屏幕大，性能强劲，办公、设计、剪辑都很流畅！成色几乎全新，外观很新，屏幕键盘无明显痕迹，功能正常，无拆修，电池健康，续航没问题，macOS系统，办公学习剪辑都能用！同城自提，异地包邮！喜欢的朋友可以私聊，细节图可发，价格可聊～,【商品标题】苹果MacBook Pro 16寸，灰色，i9-2.4GHz ，32G内存，512G固态，AMD独显，屏幕大，性能强劲，办公、设计、剪辑都很流畅！成色几乎全新，外观很新，屏幕键盘无明显痕迹，功能正常，无拆修，电池健康，续航没问题，macOS系统，办公学习剪辑都能用！同城自提，异地包邮！喜欢的朋友可以私聊，细节图可发，价格可聊～ 【价格】¥7454.00 【使用时长】约 10 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,笔记本电脑
1156,出18款15寸macbook pro，感兴趣私聊~基本信息如 下：i7， 16g+512g，电池循环246次，屏幕显示完美无异常，键盘c，d键有轻微磨损，其他无任何磕碰痕迹，详见图,【商品标题】出18款15寸macbook pro，感兴趣私聊~基本信息如 下：i7， 16g+512g，电池循环246次，屏幕显示完美无异常，键盘c，d键有轻微磨损，其他无任何磕碰痕迹，详见图 【价格】¥2500.00 【使用时长】约 3 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,笔记本电脑
1155,MacBookPro,【商品标题】 【价格】¥1080.00 【使用时长】约 12 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,笔记本电脑
1154,MacBookPro,【商品标题】 【价格】¥1388.00 【使用时长】约 12 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,笔记本电脑
1153,24款16寸48g黑色MacBook pro 国行，黑色，macbookpro，2024.12.7购买激活，电脑➕充电器，盒子发票没有，成色很好，只有c面一个很小的磕碰，请看最后一个图配置:m4max(16+40)，48g，1T本地面交，外地顺丰邮费到付,【商品标题】24款16寸48g黑色MacBook pro 国行，黑色，macbookpro，2024.12.7购买激活，电脑➕充电器，盒子发票没有，成色很好，只有c面一个很小的磕碰，请看最后一个图配置:m4max(16+40)，48g，1T本地面交，外地顺丰邮费到付 【价格】¥2.00 【使用时长】约 9 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,笔记本电脑
1152,苹果MacBook Pro 13寸，2023年12月淘宝购入 ，原价三千多，标准套餐，具体配置可私聊。成色还可以，平时用得少，功能正常，适合办公、学习、日常使用。支持同城自提，外地包邮，价格可聊，喜欢的朋友欢迎私聊看细节图～,【商品标题】苹果MacBook Pro 13寸，2023年12月淘宝购入 ，原价三千多，标准套餐，具体配置可私聊。成色还可以，平时用得少，功能正常，适合办公、学习、日常使用。支持同城自提，外地包邮，价格可聊，喜欢的朋友欢迎私聊看细节图～ 【价格】¥2048.00 【使用时长】约 7 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,笔记本电脑
1151,MacBook Pro 2021 M1 Pro 14寸 16G+1T高配A面一角有轻微磕碰 键盘膜轻微打油自定义95新美版 已过保 整机无拆无修带原装适配器和非原装包装电池健康98%非二手贩子 个人闲置优先本地面交哦～,【商品标题】MacBook Pro 2021 M1 Pro 14寸 16G+1T高配A面一角有轻微磕碰 键盘膜轻微打油自定义95新美版 已过保 整机无拆无修带原装适配器和非原装包装电池健康98%非二手贩子 个人闲置优先本地面交哦～ 【价格】¥5500.00 【使用时长】约 18 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,笔记本电脑
1150,m3pro 14寸18+1t MacBookPro苹果笔记本 电脑 国行芯片:M3 Pro内存:18G (12+18核)14英寸，1T电池:最大容量97%机器成色95新，实拍图!性价比很高,【商品标题】m3pro 14寸18+1t MacBookPro苹果笔记本 电脑 国行芯片:M3 Pro内存:18G (12+18核)14英寸，1T电池:最大容量97%机器成色95新，实拍图!性价比很高 【价格】¥7800.00 【使用时长】约 3 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,笔记本电脑
1149,苹果M1 2020款Macbook Pro13寸 D82国行 灰色标配配置M1八核 内存8G ，硬盘256G，Touch Bar原彩视网膜高清显示屏，PS修图AI制作，视频剪辑 都够用 性能超intel 芯片，使用不多95 成色 #macbookpro #二手笔记本电脑，好价6880,【商品标题】苹果M1 2020款Macbook Pro13寸 D82国行 灰色标配配置M1八核 内存8G ，硬盘256G，Touch Bar原彩视网膜高清显示屏，PS修图AI制作，视频剪辑 都够用 性能超intel 芯片，使用不多95 成色 #macbookpro #二手笔记本电脑，好价6880 【价格】¥6880.00 【使用时长】约 8 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,笔记本电脑
1148,MacBookPro,【商品标题】 【价格】¥5188.00 【使用时长】约 5 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,笔记本电脑
1147,MacBook pro2020年M1芯片8➕512 13.3 寸大学生自己使用的非常爱护戴壳使用成色还很新，没有99新也有97 ，但是定义一般不已成色问题退货，二手产品怎么也会有使用痕迹追求完美勿扰，同城自提优先，外地信用好的来，到手刀，贩子勿扰谢谢你们。价格可小刀，支持各种方式验机售出不退。M芯不是i看好了谢谢,【商品标题】MacBook pro2020年M1芯片8➕512 13.3 寸大学生自己使用的非常爱护戴壳使用成色还很新，没有99新也有97 ，但是定义一般不已成色问题退货，二手产品怎么也会有使用痕迹追求完美勿扰，同城自提优先，外地信用好的来，到手刀，贩子勿扰谢谢你们。价格可小刀，支持各种方式验机售出不退。M芯不是i看好了谢谢 【价格】¥3380.00 【使用时长】约 8 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,笔记本电脑
1146,苹果MacBook Pro 14寸 M3 Pro芯片！18G 内存+512G硬盘，黑色款，2023款！性能强劲，办公学习娱乐都很合适，电池健康100%，续航给力！全原装无拆修，功能正常，无进水，企业锁已绕，升级还原ID都没问题，和无锁一样用！成色几乎全新，外观很新，只有轻微使用痕迹，具体看图！带原装电源和电脑包，配件齐全！同城自提，异地包邮！喜欢的朋友可以私聊，，细节图随时发！,【商品标题】苹果MacBook Pro 14寸 M3 Pro芯片！18G 内存+512G硬盘，黑色款，2023款！性能强劲，办公学习娱乐都很合适，电池健康100%，续航给力！全原装无拆修，功能正常，无进水，企业锁已绕，升级还原ID都没问题，和无锁一样用！成色几乎全新，外观很新，只有轻微使用痕迹，具体看图！带原装电源和电脑包，配件齐全！同城自提，异地包邮！喜欢的朋友可以私聊，，细节图随时发！ 【价格】¥3698.00 【使用时长】约 15 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,笔记本电脑
1145,MacBookPro,【商品标题】 【价格】¥1458.00 【使用时长】约 8 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,笔记本电脑
1143,MacBookPro,【商品标题】 【价格】¥0.00 【使用时长】约 10 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,笔记本电脑
1136,iPadPro,【商品标题】 【价格】¥628.00 【使用时长】约 9 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,平板
1135,iPadPro2020 iPadPro11寸二代 国行128 g 换的原装屏幕。高刷原彩都正常。屏幕显示无瑕疵。电池效率92。无锁。ID已退任意刷机还原升级。使用无暗病面容完好。功能一切正常。成色明显磕碰。细节请看图。外地发顺丰包邮。支持同城自提。带配件。,【商品标题】iPadPro2020 iPadPro11寸二代 国行128 g 换的原装屏幕。高刷原彩都正常。屏幕显示无瑕疵。电池效率92。无锁。ID已退任意刷机还原升级。使用无暗病面容完好。功能一切正常。成色明显磕碰。细节请看图。外地发顺丰包邮。支持同城自提。带配件。 【价格】¥1848.00 【使用时长】约 13 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,平板
1134,iPad pro2017 10.5寸。64g屏幕如图 滑动正 常，美版，有隐藏id，不能升级还原，拿回去换个屏幕正常玩,【商品标题】iPad pro2017 10.5寸。64g屏幕如图 滑动正 常，美版，有隐藏id，不能升级还原，拿回去换个屏幕正常玩 【价格】¥200.00 【使用时长】约 18 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,平板
1133,iPad Pro 12.9寸 64g 深空灰 整机出售 wi fi版 系统14.4.2 功能正常 电池健康度98% 已激活 未越狱 无ID锁 可以升级还原 屏幕无明显划痕 外观有轻微使用痕迹 细节看图 价格可聊,【商品标题】iPad Pro 12.9寸 64g 深空灰 整机出售 wi fi版 系统14.4.2 功能正常 电池健康度98% 已激活 未越狱 无ID锁 可以升级还原 屏幕无明显划痕 外观有轻微使用痕迹 细节看图 价格可聊 【价格】¥650.00 【使用时长】约 9 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,平板
1132,iPadPro,【商品标题】 【价格】¥1305.00 【使用时长】约 10 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,平板
1131,iPad2018pro 王者荣耀 开120hz，不封号，要越 狱,【商品标题】iPad2018pro 王者荣耀 开120hz，不封号，要越 狱 【价格】¥9.00 【使用时长】约 12 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,平板
1130,苹果iPad pro 9.5英寸金色 32g 自用闲置 功能正常 支持WiFi充电没问题 后背有一点磕碰价格可聊 不退不换,【商品标题】苹果iPad pro 9.5英寸金色 32g 自用闲置 功能正常 支持WiFi充电没问题 后背有一点磕碰价格可聊 不退不换 【价格】¥230.00 【使用时长】约 6 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,平板
1129,免押出租苹果ipadpro24款11寸m4出租 苹果平板出租 20pro 22pro 24pro都有 打游戏 办公毫无压力 性能强悍 适合直播游戏 移动办公 测试平板 灵活租期，一天起租 信用减免 全国租赁 下单附带充电线充电器平板保护壳 未成年禁止下单 下单前请先咨询 确认好产品型号和租期 武汉北...,【商品标题】免押出租苹果ipadpro24款11寸m4出租 苹果平板出租 20pro 22pro 24pro都有 打游戏 办公毫无压力 性能强悍 适合直播游戏 移动办公 测试平板 灵活租期，一天起租 信用减免 全国租赁 下单附带充电线充电器平板保护壳 未成年禁止下单 下单前请先咨询 确认好产品型号和租期 武汉北... 【价格】¥20.00 【使用时长】约 4 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,平板
1128,苹果iPad Pro 9.7英寸，玫瑰金色，32G，WiFi 版电池坏了，当配件出，换电池就能用，其他功能正常，屏幕显示没问题，指纹和按键都能用适合需要配件或者会修的朋友，支持升级还原，全原装同城自提优先，外地可邮寄价格可聊，喜欢私聊，售出不退不换，知道账号密码可以退ID,【商品标题】苹果iPad Pro 9.7英寸，玫瑰金色，32G，WiFi 版电池坏了，当配件出，换电池就能用，其他功能正常，屏幕显示没问题，指纹和按键都能用适合需要配件或者会修的朋友，支持升级还原，全原装同城自提优先，外地可邮寄价格可聊，喜欢私聊，售出不退不换，知道账号密码可以退ID 【价格】¥100.00 【使用时长】约 14 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,平板
1127,考验上岸 闲置出 iPad 2017pro10.5英寸 64 G 插卡版本 无指纹成色几乎全新 外观很新 没啥使用痕迹功能全好 指纹秒解 触摸灵敏 手写笔流畅ID已退 可随意升级还原适合学生党 刷剧 上网课 画画 做笔记 用来过渡都很合适日常使用完全没问题爽快包邮 汕头本地可自提这个不合适，可以看一下上架的其他款式，还有很多，选好直接拍就可以了，总有一台适合您好物情报站,【商品标题】考验上岸 闲置出 iPad 2017pro10.5英寸 64 G 插卡版本 无指纹成色几乎全新 外观很新 没啥使用痕迹功能全好 指纹秒解 触摸灵敏 手写笔流畅ID已退 可随意升级还原适合学生党 刷剧 上网课 画画 做笔记 用来过渡都很合适日常使用完全没问题爽快包邮 汕头本地可自提这个不合适，可以看一下上架的其他款式，还有很多，选好直接拍就可以了，总有一台适合您好物情报站 【价格】¥495.00 【使用时长】约 6 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,平板
1126,苹果iPad Pro24款11英寸出租苹果平板M4短租免押金 顺丰包邮 ⭐️M4芯片，超精视网膜XDR屏 ⭐️大学生必备，网课学习、考公考研、追剧游戏、设计画画 ⭐️固定配件：充电头+数据线+保护壳+保护膜 【租金】 以256GB WiFi版配置（颜色随机）为例： 租90天总租金1772元&m...,【商品标题】苹果iPad Pro24款11英寸出租苹果平板M4短租免押金 顺丰包邮 ⭐️M4芯片，超精视网膜XDR屏 ⭐️大学生必备，网课学习、考公考研、追剧游戏、设计画画 ⭐️固定配件：充电头+数据线+保护壳+保护膜 【租金】 以256GB WiFi版配置（颜色随机）为例： 租90天总租金1772元&m... 【价格】¥12.00 【使用时长】约 11 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,平板
1125,iPad Pro 9.7寸 外屏爆 显示好 无id 32G/128G都有 打包出 价格便宜有十几台 统货出 不单出包邮 发货 不议价标价勿拍,【商品标题】iPad Pro 9.7寸 外屏爆 显示好 无id 32G/128G都有 打包出 价格便宜有十几台 统货出 不单出包邮 发货 不议价标价勿拍 【价格】¥8.00 【使用时长】约 5 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,平板
1123,iPadPro,【商品标题】 【价格】¥0.00 【使用时长】约 14 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,平板
1122,小米13 Ultra，12加256，屏幕没划痕，摄像头后面右 上角裂了一点点，还有点烧屏，不影响。边框有磕碰，不砍价,【商品标题】小米13 Ultra，12加256，屏幕没划痕，摄像头后面右 上角裂了一点点，还有点烧屏，不影响。边框有磕碰，不砍价 【价格】¥1150.00 【使用时长】约 6 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,手机
